__gc__,elapsed_ns,155037,cpu_ns,152342,generation,0,collected,0,uncollectable,0
direct_pipeline;extract_clean_data;find_properly_sampled_genes;get_per_var;get_data;get_v_data.UMIs|sum_per_var;sum_per,elapsed_ns,184018,cpu_ns,3706520
direct_pipeline;extract_clean_data;find_properly_sampled_genes;get_per_var;get_data;get_v_data.UMIs|sum_per_var,elapsed_ns,221595,cpu_ns,2988467
direct_pipeline;extract_clean_data;find_properly_sampled_genes;get_per_var;get_data;get_v_data;freeze,elapsed_ns,14290,cpu_ns,42834
direct_pipeline;extract_clean_data;find_properly_sampled_genes;get_per_var;get_data;get_v_data,elapsed_ns,1282745,cpu_ns,2679333
direct_pipeline;extract_clean_data;find_properly_sampled_genes;get_per_var;get_data,elapsed_ns,82373,cpu_ns,34191
direct_pipeline;extract_clean_data;find_properly_sampled_genes;get_per_var,elapsed_ns,129371,cpu_ns,94985
direct_pipeline;extract_clean_data;find_properly_sampled_genes;set_v_data;freeze,elapsed_ns,13798,cpu_ns,13729
direct_pipeline;extract_clean_data;find_properly_sampled_genes;set_v_data,elapsed_ns,1061405,cpu_ns,1016959
direct_pipeline;extract_clean_data;find_properly_sampled_genes,elapsed_ns,603053,cpu_ns,473299
direct_pipeline;extract_clean_data;find_named_genes;set_v_data;freeze,elapsed_ns,15155,cpu_ns,15261
direct_pipeline;extract_clean_data;find_named_genes;set_v_data,elapsed_ns,1192661,cpu_ns,1143153
direct_pipeline;extract_clean_data;find_named_genes,elapsed_ns,8593527,cpu_ns,8531966
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data;get_o_data;freeze,elapsed_ns,16856,cpu_ns,16805
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data;get_o_data,elapsed_ns,263477,cpu_ns,213870
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data,elapsed_ns,93415,cpu_ns,59651
direct_pipeline;extract_clean_data;filter_data;get_proper_vector,elapsed_ns,69521,cpu_ns,39871
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data;get_v_data;freeze,elapsed_ns,16686,cpu_ns,16689
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data;get_v_data,elapsed_ns,188728,cpu_ns,141575
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data,elapsed_ns,88926,cpu_ns,56510
direct_pipeline;extract_clean_data;filter_data;get_proper_vector,elapsed_ns,67046,cpu_ns,36537
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data;get_v_data;freeze,elapsed_ns,16313,cpu_ns,16325
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data;get_v_data,elapsed_ns,175777,cpu_ns,131116
direct_pipeline;extract_clean_data;filter_data;get_proper_vector;get_data,elapsed_ns,84362,cpu_ns,52074
direct_pipeline;extract_clean_data;filter_data;get_proper_vector,elapsed_ns,64710,cpu_ns,35886
direct_pipeline;extract_clean_data;filter_data;set_o_data;freeze,elapsed_ns,13509,cpu_ns,13507
direct_pipeline;extract_clean_data;filter_data;set_o_data,elapsed_ns,966026,cpu_ns,923082
direct_pipeline;extract_clean_data;filter_data;set_v_data;freeze,elapsed_ns,13881,cpu_ns,13883
direct_pipeline;extract_clean_data;filter_data;set_v_data,elapsed_ns,1016893,cpu_ns,972103
__gc__,elapsed_ns,100233,cpu_ns,99294,generation,0,collected,0,uncollectable,0
direct_pipeline;extract_clean_data;filter_data;slice;adata.slice,elapsed_ns,75804829,cpu_ns,75803798
direct_pipeline;extract_clean_data;filter_data;slice,elapsed_ns,7610839,cpu_ns,7265609
direct_pipeline;extract_clean_data;filter_data,elapsed_ns,1524402,cpu_ns,1233750
direct_pipeline;extract_clean_data;get_vo_data;freeze,elapsed_ns,20456,cpu_ns,20506
direct_pipeline;extract_clean_data;get_vo_data,elapsed_ns,164074,cpu_ns,119035
direct_pipeline;extract_clean_data,elapsed_ns,869854,cpu_ns,541427
direct_pipeline;extract_feature_data;get_vo_data,elapsed_ns,74103,cpu_ns,74528
direct_pipeline;extract_feature_data;downsample_cells;get_vo_data,elapsed_ns,67649,cpu_ns,67922
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data.UMIs|sum_per_obs;get_proper_matrix;get_data;get_vo_data,elapsed_ns,53173,cpu_ns,53412
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data.UMIs|sum_per_obs;get_proper_matrix;get_data,elapsed_ns,85530,cpu_ns,43444
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data.UMIs|sum_per_obs;get_proper_matrix,elapsed_ns,69362,cpu_ns,37977
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data.UMIs|sum_per_obs;sum_per.sparse,elapsed_ns,2357785,cpu_ns,2358649,results,16025,elements,5445
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data.UMIs|sum_per_obs;sum_per,elapsed_ns,94790,cpu_ns,43682
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data.UMIs|sum_per_obs,elapsed_ns,126436,cpu_ns,60211
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data;freeze,elapsed_ns,13841,cpu_ns,13795
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data;get_o_data,elapsed_ns,1020122,cpu_ns,944489
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs;get_data,elapsed_ns,83184,cpu_ns,34128
direct_pipeline;extract_feature_data;downsample_cells;get_per_obs,elapsed_ns,148956,cpu_ns,112309
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;get_proper;get_data;get_vo_data,elapsed_ns,63631,cpu_ns,63707
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;get_proper;get_data,elapsed_ns,88855,cpu_ns,43260
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;get_proper,elapsed_ns,67746,cpu_ns,36457
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;downsample_matrix;extensions.downsample_sparse_matrix,elapsed_ns,30566108,cpu_ns,1305141719,results,5445,elements,16025,samples,869
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;downsample_matrix;unfreeze,elapsed_ns,85201,cpu_ns,4719572
